Term,Hits,Is Target ?
,,
STOML1,11,TRUE
,,
SULF2,11,TRUE
,,
TESMIN,11,TRUE
,,
TMEM18,11,TRUE
,,
wdr73,11,TRUE
,,
xpo7,11,TRUE
,,
ZDHHC9,11,TRUE
,,
A0A5B9,12,TRUE
,,
A4D126,12,TRUE
,,
A6NGN9,12,TRUE
,,
A6NK97,12,TRUE
,,
A6NKL6,12,TRUE
,,
BRAC1,12,FALSE
,,
CHD6,12,TRUE
,,
CILP2,12,TRUE
,,
cmtr1,12,TRUE
,,
CNDP1,12,TRUE
,,
CRIP1,12,TRUE
,,
DACT2,12,TRUE
,,
DIS3L2,12,TRUE
,,
DNASE2B,12,TRUE
,,
DSTYK,12,TRUE
,,
EPB41L4A,12,TRUE
,,
FIZ1,12,TRUE
,,
FOXF2,12,TRUE
,,
FRMD7,12,TRUE
,,
FRMPD1,12,TRUE
,,
GALM,12,TRUE
,,
GCM1,12,TRUE
,,
GLCCI1,12,TRUE
,,
glycosis,12,FALSE
,,
HCP5,12,TRUE
,,
HEPACAM,12,TRUE
,,
IFNK,12,TRUE
,,
IQCG,12,TRUE
,,
MXD1,12,TRUE
,,
npas4,12,TRUE
,,
O15178,12,TRUE
,,
O60813,12,TRUE
,,
OVOL2,12,TRUE
,,
p35125,12,TRUE
,,
P42658,12,TRUE
,,
P47972,12,TRUE
,,
P50851,12,TRUE
,,
periostin,12,FALSE
,,
PLEK2,12,TRUE
,,
PRF1,12,TRUE
,,
PTBP2,12,TRUE
,,
Q0VAM2,12,TRUE
,,
Q14154,12,TRUE
,,
Q3MIX3,12,TRUE
,,
Q4W5G0,12,TRUE
,,
Q658N2,12,TRUE
,,
Q6UXS9,12,TRUE
,,
Q6ZNG2,12,TRUE
,,
q6zqr2,12,TRUE
,,
Q6ZT07,12,TRUE
,,
Q86VZ4,12,TRUE
,,
Q8IZM9,12,TRUE
,,
Q8N319,12,TRUE
,,
Q8N3J2,12,TRUE
,,
Q8N413,12,TRUE
,,
Q8N653,12,TRUE
,,
Q8N8D9,12,TRUE
,,
Q8NBF1,12,TRUE
,,
Q8NCC5,12,TRUE
,,
Q8NFN8,12,TRUE
,,
Q8TAU0,12,TRUE
,,
Q8TB73,12,TRUE
,,
Q8TCI5,12,TRUE
,,
Q8WXE0,12,TRUE
,,
Q969G9,12,TRUE
,,
Q96DC8,12,TRUE
,,
Q96HJ9,12,TRUE
,,
Q9BQT9,12,TRUE
,,
Q9H799,12,TRUE
,,
Q9HC35,12,TRUE
,,
Q9ULC0,12,TRUE
,,
Q9UPW0,12,TRUE
,,
Q9Y534,12,TRUE
,,
RP1L1,12,TRUE
,,
SELENON,12,TRUE
,,
SH3TC2,12,TRUE
,,
SHROOM4,12,TRUE
,,
TRIOBP,12,TRUE
,,
WRAP73,12,TRUE
,,
zfhx4,12,TRUE
,,
B2RC85,13,TRUE
,,
DDX10,13,TRUE
,,
DNAH1,13,TRUE
,,
DNAJB12,13,TRUE
,,
EHBP1,13,TRUE
,,
ELF4,13,TRUE
,,
farp1,13,TRUE
,,
FEZF1,13,TRUE
,,
glis1,13,TRUE
,,
IKZF5,13,TRUE
,,
INSRR,13,TRUE
,,
IQSEC3,13,TRUE
,,
ISM1,13,TRUE
,,
KLF14,13,TRUE
,,
LTK,13,TRUE
,,
NEXN,13,TRUE
,,
NPTX2,13,TRUE
,,
O14647,13,TRUE
,,
O60502,13,TRUE
,,
O95626,13,TRUE
,,
O95881,13,TRUE
,,
olfm1,13,TRUE
,,
P02686,13,TRUE
,,
P16442,13,TRUE
,,
P19484,13,TRUE
,,
P31267,13,TRUE
,,
P50219,13,TRUE
,,
P50453,13,TRUE
,,
P55008,13,TRUE
,,
PHLDB1,13,TRUE
,,
PNPLA1,13,TRUE
,,
Q0GE19,13,TRUE
,,
Q32MK0,13,TRUE
,,
Q5GH77,13,TRUE
,,
Q63HQ2,13,TRUE
,,
Q6J272,13,TRUE
,,
Q70CQ4,13,TRUE
,,
Q7Z7C7,13,TRUE
,,
Q86SQ3,13,TRUE
,,
Q8IXZ3,13,TRUE
,,
Q8N8Q3,13,TRUE
,,
Q8WWW8,13,TRUE
,,
Q96HP4,13,TRUE
,,
Q9BWX1,13,TRUE
,,
Q9H078,13,TRUE
,,
Q9H0N0,13,TRUE
,,
Q9HAT2,13,TRUE
,,
Q9NVE5,13,TRUE
,,
Q9NZR4,13,TRUE
,,
RBM19,13,TRUE
,,
STEAP4,13,TRUE
,,
TFPI2,13,TRUE
,,
TM2D3,13,TRUE
,,
tmem127,13,TRUE
,,
ZNF81,13,TRUE
,,
cas9,14,FALSE
,,
dchs2,14,TRUE
,,
DYM,14,TRUE
,,
EPPK1,14,TRUE
,,
FILIP1,14,TRUE
,,
FRAS1,14,TRUE
,,
GALK2,14,TRUE
,,
INIP,14,TRUE
,,
MLLT11,14,TRUE
,,
MPZL2,14,TRUE
,,
NNAT,14,TRUE
,,
O95428,14,TRUE
,,
P48681,14,TRUE
,,
P78332,14,TRUE
,,
P80075,14,TRUE
,,
Q15257,14,TRUE
,,
Q5JUK3,14,TRUE
,,
Q8N1G2,14,TRUE
,,
Q8TAB3,14,TRUE
,,
Q9BX93,14,TRUE
,,
Q9HBT6,14,TRUE
,,
RNPEP,14,TRUE
,,
SIX2,14,TRUE
,,
slamf8,14,TRUE
,,
SYNM,14,TRUE
,,
TM4SF5,14,TRUE
,,
AJAP1,15,TRUE
,,
Ankrd7,15,TRUE
,,
ARVCF,15,TRUE
,,
COX7A1,15,TRUE
,,
Csde1,15,TRUE
,,
HAVCR1,15,TRUE
,,
O14602,15,TRUE
,,
o15075,15,TRUE
,,
P54821,15,TRUE
,,
PDZD7,15,TRUE
,,
Q9UQV4,15,TRUE
,,
RAB40AL,15,TRUE
,,
XPO4,15,TRUE
,,
C11orf80,16,TRUE
,,
CALB2,16,TRUE
,,
FOXN4,16,TRUE
,,
HPS6,16,TRUE
,,
IFRD1,16,TRUE
,,
MOB3B,16,TRUE
,,
P51854,16,TRUE
,,
P55000,16,TRUE
,,
Q49MI3,16,TRUE
,,
R-MMU-69205,16,FALSE
,,
ZNF598,16,TRUE
,,
ACTRT2,17,TRUE
,,
CD5L,17,TRUE
,,
cst1,17,TRUE
,,
DMRTA2,17,TRUE
,,
FUBP3,17,TRUE
,,
ILDR2,17,TRUE
,,
KCNT1,17,TRUE
,,
SEMA3C,17,TRUE
,,
tbxt,17,TRUE
,,
CDK20,18,TRUE
,,
ILDR1,18,TRUE
,,
KDM4E,18,TRUE
,,
PLA2G12B,18,TRUE
,,
SERPINA9,18,TRUE
,,
TAPT1,18,TRUE
,,
XIST,18,FALSE
,,
calr3,19,TRUE
,,
FIBCD1,19,TRUE
,,
PSMG2,19,TRUE
,,
STRC,19,TRUE
,,
CERKL,21,TRUE
,,
PLAC1,21,TRUE
,,
CKAP2,22,TRUE
,,
MAP6,22,TRUE
,,
40238,22,TRUE
,,
PRDM15,22,TRUE
,,
ABCF2,23,TRUE
,,
WDR17,26,TRUE
,,
ZNF653,26,TRUE
,,
auxin,30,FALSE
,,
GLIPR2,30,TRUE
,,
SPAG6,32,TRUE
,,
TESC,32,TRUE
,,
SERPINB9,33,TRUE
,,
CCDC73,39,TRUE
,,
SFMBT2,39,TRUE
,,
WDFY4,39,TRUE
,,
MESP2,43,TRUE
,,
VPS13D,43,TRUE
,,
DRC1,44,TRUE
,,
CPEB1,45,TRUE
,,
PLXDC2,56,TRUE
,,
CADPS2,57,TRUE
,,
SPECC1,78,TRUE
,,
A0PJZ0,10,TRUE
,,
A6NJZ7,10,TRUE
,,
C9J3V5,10,TRUE
,,
LMLN,10,TRUE
,,
LRCH1,10,TRUE
,,
37681,10,TRUE
,,
38047,10,TRUE
,,
MATN2,10,TRUE
,,
MYZAP,10,TRUE
,,
MZF1,10,TRUE
,,
NDFIP2,10,TRUE
,,
NFX1,10,TRUE
,,
O00287,10,TRUE
,,
O00507,10,TRUE
,,
O43299,10,TRUE
,,
O43556,10,TRUE
,,
O94854,10,TRUE
,,
O95425,10,TRUE
,,
O95479,10,TRUE
,,
OSCP1,10,TRUE
,,
P02810,10,TRUE
,,
P0CG43,10,TRUE
,,
P0DPB5,10,FALSE
,,
P10155,10,TRUE
,,
P15085,10,TRUE
,,
P22914,10,TRUE
,,
P23435,10,TRUE
,,
P33764,10,TRUE
,,
P49788,10,TRUE
,,
P55094,10,FALSE
,,
P60321,10,TRUE
,,
P83111,10,TRUE
,,
PCDHA6,10,TRUE
,,
pgm5,10,TRUE
,,
PIM2,10,TRUE
,,
PIWIL3,10,TRUE
,,
PKD1L2,10,TRUE
,,
POTEG,10,TRUE
,,
PRPSAP1,10,TRUE
,,
PYHIN1,10,TRUE
,,
Q10571,10,TRUE
,,
Q13207,10,TRUE
,,
Q13506,10,TRUE
,,
Q13685,10,TRUE
,,
Q2LD37,10,TRUE
,,
Q4VXU2,10,TRUE
,,
Q56UN5,10,TRUE
,,
Q5SV17,10,TRUE
,,
Q5T655,10,TRUE
,,
Q66K80,10,TRUE
,,
Q68CR7,10,TRUE
,,
Q6DJT9,10,TRUE
,,
Q6GMV1,10,TRUE
,,
Q6P996,10,TRUE
,,
Q6PIS1,10,TRUE
,,
Q6UXB0,10,TRUE
,,
Q6UXE8,10,TRUE
,,
Q6ZMY6,10,TRUE
,,
Q7L5Y1,10,TRUE
,,
Q7Z713,10,TRUE
,,
Q7Z7M0,10,TRUE
,,
Q86U37,10,TRUE
,,
Q86UN6,10,TRUE
,,
Q86UW1,10,TRUE
,,
Q8IYA7,10,TRUE
,,
Q8IZA3,10,TRUE
,,
Q8N0X4,10,TRUE
,,
Q8N9Y4,10,TRUE
,,
Q8NDZ2,10,TRUE
,,
Q8NEV8,10,TRUE
,,
Q8WU08,10,TRUE
,,
Q8WUH2,10,TRUE
,,
Q92698,10,TRUE
,,
Q92826,10,TRUE
,,
Q96CT2,10,TRUE
,,
Q96J65,10,TRUE
,,
Q96JG9,10,TRUE
,,
Q96M94,10,TRUE
,,
Q9BQ65,10,TRUE
,,
Q9BQI3,10,TRUE
,,
Q9BTY7,10,TRUE
,,
Q9BYS8,10,TRUE
,,
Q9BZ76,10,TRUE
,,
Q9BZA7,10,TRUE
,,
Q9C0B5,10,TRUE
,,
Q9GZX9,10,TRUE
,,
Q9H0X4,10,TRUE
,,
Q9H6E5,10,TRUE
,,
Q9HA92,10,TRUE
,,
Q9NNZ6,10,TRUE
,,
Q9NPG4,10,TRUE
,,
Q9NSE7,10,TRUE
,,
Q9NZR2,10,TRUE
,,
Q9P0K8,10,TRUE
,,
Q9P275,10,TRUE
,,
Q9P2P6,10,TRUE
,,
Q9UBY8,10,TRUE
,,
Q9UFN0,10,TRUE
,,
Q9UI15,10,TRUE
,,
Q9UMX5,10,TRUE
,,
Q9UNY4,10,TRUE
,,
RASGEF1B,10,TRUE
,,
SGSM2,10,TRUE
,,
SH3PXD2B,10,TRUE
,,
SLC16A4,10,TRUE
,,
SLC38A10,10,TRUE
,,
TANGO2,10,TRUE
,,
TGFBR3,10,TRUE
,,
thap9,10,TRUE
,,
TMPRSS11E,10,TRUE
,,
TMSB15B,10,TRUE
,,
TNS1,10,TRUE
,,
TPPP,10,TRUE
,,
TSC22D2,10,TRUE
,,
TSPEAR,10,TRUE
,,
TTC7A,10,TRUE
,,
WASHC5,10,TRUE
,,
wdfy1,10,TRUE
,,
WISP2,10,TRUE
,,
ZBTB38,10,TRUE
,,
ZFAT,10,TRUE
,,
zfyve28,10,TRUE
,,
ZNF536,10,TRUE
,,
ZNF91,10,TRUE
,,
A0A096LP49,11,TRUE
,,
A0A0C5B5G6,11,TRUE
,,
A4FU69,11,TRUE
,,
A6NJG6,11,TRUE
,,
A6NK06,11,TRUE
,,
A8MZ26,11,TRUE
,,
BLID,11,TRUE
,,
BMP3,11,TRUE
,,
C1QTNF9B,11,TRUE
,,
CASKIN2,11,TRUE
,,
CECR2,11,TRUE
,,
CEP104,11,TRUE
,,
CLEC11A,11,TRUE
,,
CPLANE1,11,TRUE
,,
CRYBB3,11,TRUE
,,
CWF19L1,11,TRUE
,,
DIRAS1,11,TRUE
,,
DNAH3,11,TRUE
,,
DPP3,11,TRUE
,,
DUOXA2,11,TRUE
,,
EMC4,11,TRUE
,,
EN2,11,TRUE
,,
ETV3,11,TRUE
,,
FAM30A,11,TRUE
,,
FAM83G,11,TRUE
,,
FASTK,11,TRUE
,,
FILIP1L,11,TRUE
,,
FNDC1,11,TRUE
,,
FNDC3A,11,TRUE
,,
foxd4,11,TRUE
,,
FOXL1,11,TRUE
,,
FRG2,11,TRUE
,,
glutaminolysis,11,FALSE
,,
GOLGA3,11,TRUE
,,
GPR182,11,TRUE
,,
GTF2IRD2B,11,TRUE
,,
HTRA3,11,TRUE
,,
ITIH5,11,TRUE
,,
JPH1,11,TRUE
,,
KIAA0040,11,TRUE
,,
LHX5,11,TRUE
,,
LRIG3,11,TRUE
,,
LRWD1,11,TRUE
,,
LSG1,11,TRUE
,,
Ly75,11,TRUE
,,
MAGEB16,11,TRUE
,,
MCM3AP,11,TRUE
,,
MCM9,11,TRUE
,,
METTL2B,11,TRUE
,,
MICAL2,11,TRUE
,,
MMRN2,11,TRUE
,,
MORC1,11,TRUE
,,
MRGPRX2,11,TRUE
,,
NHLH1,11,TRUE
,,
NPAT,11,TRUE
,,
NRBP2,11,TRUE
,,
O00192,11,TRUE
,,
O15537,11,TRUE
,,
O60356,11,TRUE
,,
O60393,11,TRUE
,,
O60902,11,TRUE
,,
O75792,11,TRUE
,,
O76087,11,TRUE
,,
O95170,11,TRUE
,,
OTOF,11,TRUE
,,
P09758,11,TRUE
,,
P22079,11,TRUE
,,
P28039,11,TRUE
,,
P28698,11,TRUE
,,
P56559,11,TRUE
,,
PRRC2C,11,TRUE
,,
Q15744,11,TRUE
,,
Q27J81,11,TRUE
,,
Q2WEN9,11,TRUE
,,
Q495N2,11,TRUE
,,
Q4G0P3,11,TRUE
,,
Q5CZC0,11,TRUE
,,
Q5VTT2,11,TRUE
,,
Q6PJF5,11,TRUE
,,
Q6ZS30,11,TRUE
,,
Q6ZW05,11,TRUE
,,
Q7Z6M3,11,TRUE
,,
Q8IXT1,11,TRUE
,,
Q8IZC4,11,TRUE
,,
Q8N1T3,11,TRUE
,,
Q8NB25,11,TRUE
,,
Q8TF64,11,TRUE
,,
Q8WUU4,11,TRUE
,,
Q96A22,11,TRUE
,,
Q99865,11,TRUE
,,
Q9BTE6,11,TRUE
,,
Q9BY71,11,TRUE
,,
Q9C0G6,11,TRUE
,,
Q9H0U9,11,TRUE
,,
Q9H2D6,11,TRUE
,,
Q9H6B4,11,TRUE
,,
Q9HCD5,11,TRUE
,,
Q9NP08,11,TRUE
,,
Q9NS66,11,TRUE
,,
Q9NTU7,11,TRUE
,,
Q9NWM3,11,TRUE
,,
Q9UD57,11,TRUE
,,
Q9Y222,11,TRUE
,,
Q9Y267,11,TRUE
,,
Q9Y2L6,11,TRUE
,,
Q9Y2T5,11,TRUE
,,
Q9Y397,11,TRUE
,,
R-MMU-573389,11,FALSE
,,
RAP1GDS1,11,TRUE
,,
RFPL2,11,TRUE
,,
Scara3,11,TRUE
,,
SETD5,11,TRUE
,,
SLC25A45,11,TRUE
,,
SLF2,11,TRUE
,,
SPAG16,11,TRUE
,,
SRFBP1,11,TRUE
,,
UNC13A,11,TRUE
,,
VIPAS39,11,TRUE
,,
VPS26C,11,FALSE
,,
ZNF644,11,TRUE
,,
A0A578,12,TRUE
,,
A6NNB3,12,TRUE
,,
ASPRV1,12,TRUE
,,
ATL2,12,TRUE
,,
ATRN,12,TRUE
,,
C11orf54,12,TRUE
,,
CDKL2,12,TRUE
,,
CRYGD,12,TRUE
,,
DACH2,12,TRUE
,,
DNAH8,12,TRUE
,,
DNAJC4,12,TRUE
,,
FBXO36,12,TRUE
,,
FBXO39,12,TRUE
,,
FOXQ1,12,TRUE
,,
GSDME,12,TRUE
,,
HORMAD1,12,TRUE
,,
KCNT2,12,TRUE
,,
LACTB,12,TRUE
,,
LYPLAL1,12,TRUE
,,
MN1,12,TRUE
,,
NAP1L3,12,TRUE
,,
o00522,12,TRUE
,,
O14894,12,TRUE
,,
O43240,12,TRUE
,,
O43424,12,TRUE
,,
O60443,12,TRUE
,,
O95238,12,TRUE
,,
p12544,12,TRUE
,,
P20231,12,TRUE
,,
P25189,12,TRUE
,,
p27816,12,TRUE
,,
P43320,12,TRUE
,,
PCDH8,12,TRUE
,,
PITX3,12,TRUE
,,
Q13075,12,TRUE
,,
Q15049,12,TRUE
,,
Q2WGN9,12,FALSE
,,
Q5VUY0,12,TRUE
,,
Q6UB99,12,TRUE
,,
Q7Z2Y5,12,TRUE
,,
Q7Z3G6,12,TRUE
,,
Q7Z570,12,TRUE
,,
Q7Z5M5,12,TRUE
,,
Q7Z5Q1,12,TRUE
,,
Q8IYB7,12,TRUE
,,
Q8IZP6,12,TRUE
,,
q8nfj5,12,TRUE
,,
Q96C11,12,TRUE
,,
Q9H251,12,TRUE
,,
Q9HBR0,12,TRUE
,,
Q9NX07,12,TRUE
,,
Q9NYQ7,12,TRUE
,,
Q9NZU7,12,TRUE
,,
Q9UJ72,12,TRUE
,,
Q9ULK0,12,TRUE
,,
Q9Y2W3,12,TRUE
,,
RNASEH1,12,TRUE
,,
SGCZ,12,TRUE
,,
SH3BGRL2,12,TRUE
,,
SLC35D3,12,TRUE
,,
TRIB1,12,TRUE
,,
TRIM47,12,TRUE
,,
ZBTB21,12,TRUE
,,
ZPBP2,12,TRUE
,,
3_utr_mediated_translational_regulation,13,FALSE
,,
ADGRV1,13,FALSE
,,
ANKRD17,13,TRUE
,,
ATG2A,13,TRUE
,,
cdkl1,13,TRUE
,,
CLN8,13,TRUE
,,
CROCC,13,TRUE
,,
CUX2,13,TRUE
,,
DNAH10,13,TRUE
,,
FOCAD,13,TRUE
,,
GGTLC1,13,TRUE
,,
GLI4,13,TRUE
,,
HSPB9,13,TRUE
,,
IFITM5,13,TRUE
,,
KLF11,13,TRUE
,,
MAGEF1,13,TRUE
,,
MCTS1,13,TRUE
,,
NEUROD4,13,TRUE
,,
NLRP5,13,TRUE
,,
O15374,13,TRUE
,,
P03901,13,TRUE
,,
p30046,13,TRUE
,,
pacs2,13,TRUE
,,
pmel,13,TRUE
,,
pyroxd1,13,TRUE
,,
Q03167,13,TRUE
,,
Q08648,13,TRUE
,,
Q16281,13,TRUE
,,
Q16627,13,TRUE
,,
Q96QU1,13,TRUE
,,
Q96TA0,13,TRUE
,,
Q9BSQ5,13,TRUE
,,
Q9BVR0,13,TRUE
,,
Q9HC10,13,TRUE
,,
SH3BGRL3,13,TRUE
,,
SNX27,13,TRUE
,,
TBC1D23,13,TRUE
,,
TBR1,13,TRUE
,,
TGM6,13,TRUE
,,
TMEM70,13,TRUE
,,
ZNF628,13,TRUE
,,
ACTL7B,14,TRUE
,,
ALKBH7,14,TRUE
,,
BTBD9,14,TRUE
,,
gimap7,14,TRUE
,,
GSDMB,14,TRUE
,,
HOOK3,14,TRUE
,,
MAP3K10,14,TRUE
,,
NAA25,14,TRUE
,,
oxr1,14,TRUE
,,
P07311,14,TRUE
,,
PMCHL1,14,TRUE
,,
Q6ZS72,14,TRUE
,,
Q7Z7A4,14,TRUE
,,
Q96PZ7,14,TRUE
,,
Q9UKN7,14,TRUE
,,
R-MMU-912497,14,FALSE
,,
rrad,14,TRUE
,,
SLC22A25,14,TRUE
,,
SLC45A1,14,TRUE
,,
SLC4A11,14,TRUE
,,
SPATA6,14,TRUE
,,
TBX10,14,TRUE
,,
wdr47,14,TRUE
,,
ACYP1,15,TRUE
,,
AKIRIN1,15,TRUE
,,
ATXN8,15,TRUE
,,
EFHD1,15,TRUE
,,
Gon4l,15,TRUE
,,
HPS3,15,TRUE
,,
ICA1,15,TRUE
,,
KCTD20,15,TRUE
,,
LMOD3,15,TRUE
,,
MRAS,15,TRUE
,,
PHF3,15,TRUE
,,
Q9BY21,15,TRUE
,,
SPANXA1,15,TRUE
,,
TMEM123,15,TRUE
,,
TTC12,15,TRUE
,,
BCORL1,16,TRUE
,,
C9orf116,16,TRUE
,,
CASD1,16,TRUE
,,
CCL15,16,TRUE
,,
CLUH,16,TRUE
,,
CPA6,16,TRUE
,,
CRNN,16,TRUE
,,
FAM111A,16,TRUE
,,
FANK1,16,TRUE
,,
GNPTG,16,TRUE
,,
klhdc10,16,TRUE
,,
SERPINI2,16,TRUE
,,
TTC28,16,TRUE
,,
DBR1,17,TRUE
,,
EBF4,17,TRUE
,,
FOXE3,17,TRUE
,,
SFRP5,17,TRUE
,,
XIRP2,18,TRUE
,,
jph2,19,TRUE
,,
p75NTR regulates axonogenesis,19,FALSE
,,
SVOPL,19,TRUE
,,
KIAA0100,20,TRUE
,,
PAGE4,20,TRUE
,,
EPHX3,21,TRUE
,,
AGAP1,22,TRUE
,,
PAGE2,22,TRUE
,,
SCAF1,24,TRUE
,,
WDR11,24,TRUE
,,
IRAK1BP1,25,TRUE
,,
RAPGEF6,25,TRUE
,,
anxa8,26,TRUE
,,
SLC25A31,26,TRUE
,,
insl6,27,TRUE
,,
KLHL15,27,TRUE
,,
H6PD,29,TRUE
,,
NOC3L,30,TRUE
,,
SOX18,31,TRUE
,,
SCAF4,35,TRUE
,,
GAGE1,36,TRUE
,,
LRFN5,36,TRUE
,,
PACRG,36,TRUE
,,
FGGY,37,TRUE
,,
TRHDE,37,TRUE
,,
PATL2,39,TRUE
,,
CISD1,40,TRUE
,,
DCLK1,40,TRUE
,,
CSMD2,41,TRUE
,,
NACC2,42,TRUE
,,
COBLL1,44,TRUE
,,
CRTAC1,46,TRUE
,,
MSMB,48,TRUE
,,
PHOX2A,50,TRUE
,,
ADARB2,54,TRUE
,,
UFSP2,55,TRUE
,,
A0A0B4J241,9,TRUE
,,
A2PYH4,9,TRUE
,,
A2RUT3,9,TRUE
,,
ACP4,9,TRUE
,,
ADGRD1,9,TRUE
,,
B2CW77,9,TRUE
,,
COQ8B,9,TRUE
,,
E9PJ23,9,TRUE
,,
FCSK,9,FALSE
,,
gcna,9,TRUE
,,
glucolysis,9,FALSE
,,
LRRC2,9,TRUE
,,
LRRC6,9,TRUE
,,
LSM14A,9,TRUE
,,
LVRN,9,TRUE
,,
MAGEB1,9,TRUE
,,
MEGF6,9,TRUE
,,
mex3a,9,TRUE
,,
MPEG1,9,TRUE
,,
MPPED2,9,TRUE
,,
MYCBPAP,9,TRUE
,,
MYO7B,9,TRUE
,,
NAA60,9,TRUE
,,
Nav1,9,TRUE
,,
NAV3,9,TRUE
,,
NKAIN4,9,TRUE
,,
NKTR,9,TRUE
,,
NXNL1,9,TRUE
,,
O00453,9,TRUE
,,
O14764,9,TRUE
,,
O15541,9,TRUE
,,
O43854,9,TRUE
,,
O60318,9,TRUE
,,
O60774,9,TRUE
,,
O75204,9,TRUE
,,
O94812,9,TRUE
,,
O95390,9,TRUE
,,
O95600,9,TRUE
,,
P07315,9,TRUE
,,
P08493,9,TRUE
,,
P0DMT0,9,TRUE
,,
P14406,9,TRUE
,,
P25686,9,TRUE
,,
P28358,9,TRUE
,,
P31277,9,TRUE
,,
P48594,9,TRUE
,,
P52943,9,TRUE
,,
P54107,9,TRUE
,,
P58658,9,TRUE
,,
P62068,9,TRUE
,,
P78334,9,TRUE
,,
PALLD,9,TRUE
,,
PCDHA8,9,TRUE
,,
PCDHB6,9,TRUE
,,
PCDHGA11,9,TRUE
,,
PCNX1,9,TRUE
,,
PDLIM2,9,TRUE
,,
PGBD5,9,TRUE
,,
phf13,9,TRUE
,,
PKD2L1,9,TRUE
,,
PLCXD1,9,TRUE
,,
PLXDC1,9,TRUE
,,
PPP4R1,9,TRUE
,,
PRH1,9,TRUE
,,
q01151,9,TRUE
,,
Q05BQ5,9,TRUE
,,
Q10981,9,TRUE
,,
Q12765,9,TRUE
,,
Q12766,9,TRUE
,,
Q13571,9,TRUE
,,
Q14129,9,TRUE
,,
Q15170,9,TRUE
,,
Q156A1,9,TRUE
,,
Q15782,9,TRUE
,,
q16206,9,TRUE
,,
Q2KHT3,9,TRUE
,,
Q2TAL5,9,TRUE
,,
Q3MJ13,9,TRUE
,,
Q562E7,9,TRUE
,,
Q5JU69,9,TRUE
,,
Q5TBK1,9,TRUE
,,
Q5VTJ3,9,TRUE
,,
Q63ZE4,9,TRUE
,,
Q6DN12,9,TRUE
,,
Q6IN97,9,TRUE
,,
Q6MZM0,9,TRUE
,,
Q6NXT6,9,TRUE
,,
Q6P9F5,9,TRUE
,,
Q6PDA7,9,TRUE
,,
Q6PDB4,9,TRUE
,,
Q6S8J3,9,TRUE
,,
Q6UWB4,9,TRUE
,,
Q6UX65,9,TRUE
,,
Q6V0I7,9,TRUE
,,
Q6WQI6,9,TRUE
,,
Q6ZP82,9,TRUE
,,
Q75WM6,9,TRUE
,,
Q7L513,9,TRUE
,,
Q7RTX9,9,TRUE
,,
Q7Z2Z1,9,TRUE
,,
Q7Z5Y7,9,TRUE
,,
Q7Z7G8,9,TRUE
,,
Q86SQ6,9,TRUE
,,
Q86U17,9,TRUE
,,
Q86UU1,9,TRUE
,,
Q86WZ0,9,TRUE
,,
Q86X60,9,TRUE
,,
Q86Y56,9,TRUE
,,
Q8IXP5,9,TRUE
,,
Q8IXQ5,9,TRUE
,,
Q8N878,9,TRUE
,,
Q8NA82,9,TRUE
,,
Q8NB59,9,TRUE
,,
Q8NHX4,9,TRUE
,,
Q8TAP9,9,TRUE
,,
Q8TDP1,9,TRUE
,,
Q8WTT2,9,TRUE
,,
Q8WWF1,9,TRUE
,,
Q8WX94,9,TRUE
,,
Q92879,9,TRUE
,,
Q96A47,9,TRUE
,,
Q96B54,9,TRUE
,,
Q96DT5,9,TRUE
,,
Q96F81,9,TRUE
,,
Q96JQ0,9,TRUE
,,
Q96MW7,9,TRUE
,,
Q96PB8,9,TRUE
,,
Q96PS1,9,TRUE
,,
Q99440,9,TRUE
,,
Q99622,9,TRUE
,,
Q9BPX5,9,TRUE
,,
Q9BQE6,9,TRUE
,,
Q9BUK6,9,TRUE
,,
Q9BVA0,9,TRUE
,,
Q9BXJ3,9,TRUE
,,
Q9H019,9,TRUE
,,
Q9H1E3,9,TRUE
,,
Q9H2Y7,9,TRUE
,,
Q9H694,9,TRUE
,,
Q9H6K4,9,TRUE
,,
Q9H7C9,9,TRUE
,,
Q9H7L2,9,TRUE
,,
Q9H8W2,9,TRUE
,,
Q9H9S5,9,TRUE
,,
Q9HC78,9,TRUE
,,
Q9HCC6,9,TRUE
,,
Q9HCE0,9,TRUE
,,
Q9NQ60,9,TRUE
,,
Q9NWK9,9,TRUE
,,
Q9NYI0,9,TRUE
,,
Q9NYT0,9,TRUE
,,
Q9P1U1,9,TRUE
,,
Q9P1Y6,9,TRUE
,,
Q9P2K8,9,TRUE
,,
Q9UJT1,9,TRUE
,,
Q9UJW2,9,TRUE
,,
Q9UK76,9,TRUE
,,
Q9UM00,9,TRUE
,,
Q9UNI1,9,TRUE
,,
Q9Y215,9,TRUE
,,
Q9Y2H6,9,TRUE
,,
Q9Y426,9,TRUE
,,
Q9Y4F1,9,TRUE
,,
Q9Y4M8,9,TRUE
,,
Q9Y6F8,9,TRUE
,,
RABL2A,9,TRUE
,,
RABL6,9,TRUE
,,
reg4,9,TRUE
,,
RGL2,9,TRUE
,,
RNF112,9,TRUE
,,
RUFY3,9,TRUE
,,
S100G,9,TRUE
,,
SASH1,9,TRUE
,,
SEMA3D,9,TRUE
,,
SEMA6B,9,TRUE
,,
41883,9,TRUE
,,
SEZ6,9,TRUE
,,
SHROOM3,9,TRUE
,,
SLC10A3,9,TRUE
,,
slc25a40,9,TRUE
,,
SLC26A5,9,TRUE
,,
SPAG17,9,TRUE
,,
